variavel_medida, timestamp, valor, id,variavel_medida, timeStamp, valor, id,variavel_medida, timeStamp, valor, id,variavel_medida, timeStamp, valor, id,variavel_medida, timeStamp, valor, id,variavel_medida, timeStamp, valor, id,variavel_medida, timeStamp, valor, id,variavel_medida, timeStamp, valor, id,variavel_medida, timeStamp, valor, id,variavel_medida, timeStamp, valor, id,variavel_medida, timeStamp, valor, id,variavel_medida, timeStamp, valor, id
Main_Data_AnnulusPressure_Value,2022-12-20 05:57:21,366.7039,346,Main_Data_DownstreamProductionPressure_Value,2022-12-20 05:57:21,299.939,348,Main_Data_UpstreamProductionPressure_Value,2022-12-20 05:57:21,299.6035,350,PDG_PDG_1_Pressure_Value,2022-12-20 05:57:21,570.5033,353,PDG_PDG_2_Pressure_Value,2022-12-20 05:57:21,560.447,358,PDG_PDG_3_Pressure_Value,2022-12-20 05:57:21,553.8326,363,PDG_PDG_4_Pressure_Value,2022-12-20 05:57:21,547.01013,368,PDG_PDG_5_Pressure_Value,2022-12-20 05:57:21,547.01904,373,PDG_PDG_6_Pressure_Value,2022-12-20 05:57:21,554.01294,378,PDG_PDG_7_Pressure_Value,2022-12-20 05:57:21,560.34717,383,PDG_PDG_8_Pressure_Value,2022-12-20 05:57:21,570.60565,388,SCM_LP_ReturnPressure_Value,2022-12-20 06:22:28,210.303161621094,405
Main_Data_AnnulusPressure_Value,2022-12-20 05:57:29,366.7039,346,Main_Data_DownstreamProductionPressure_Value,2022-12-20 05:57:29,305.30698,348,Main_Data_UpstreamProductionPressure_Value,2022-12-20 05:57:29,304.97153,350,PDG_PDG_1_Pressure_Value,2022-12-20 05:57:29,570.8684,353,PDG_PDG_2_Pressure_Value,2022-12-20 05:57:29,560.58466,358,PDG_PDG_3_Pressure_Value,2022-12-20 05:57:29,553.7586,363,PDG_PDG_4_Pressure_Value,2022-12-20 05:57:29,548.25793,368,PDG_PDG_5_Pressure_Value,2022-12-20 05:57:29,547.01904,373,PDG_PDG_6_Pressure_Value,2022-12-20 05:57:29,553.94904,378,PDG_PDG_7_Pressure_Value,2022-12-20 05:57:29,560.5573,383,PDG_PDG_8_Pressure_Value,2022-12-20 05:57:29,571.0484,388,SCM_LP_ReturnPressure_Value,2022-12-20 06:22:56,210.562469482422,405
Main_Data_AnnulusPressure_Value,2022-12-20 05:57:41,366.7039,346,Main_Data_DownstreamProductionPressure_Value,2022-12-20 05:57:41,309.66855,348,Main_Data_UpstreamProductionPressure_Value,2022-12-20 05:57:41,309.66855,350,PDG_PDG_1_Pressure_Value,2022-12-20 05:57:41,571.30835,353,PDG_PDG_2_Pressure_Value,2022-12-20 05:57:41,560.917,358,PDG_PDG_3_Pressure_Value,2022-12-20 05:57:41,553.758,363,PDG_PDG_4_Pressure_Value,2022-12-20 05:57:41,549.52136,368,PDG_PDG_5_Pressure_Value,2022-12-20 05:57:41,548.3726,373,PDG_PDG_6_Pressure_Value,2022-12-20 05:57:41,553.9502,378,PDG_PDG_7_Pressure_Value,2022-12-20 05:57:41,560.9169,383,PDG_PDG_8_Pressure_Value,2022-12-20 05:57:41,571.4878,388,SCM_LP_ReturnPressure_Value,NaN,NaN,NaN
Main_Data_AnnulusPressure_Value,2022-12-20 05:57:49,366.7039,346,Main_Data_DownstreamProductionPressure_Value,2022-12-20 05:57:49,314.36557,348,Main_Data_UpstreamProductionPressure_Value,2022-12-20 05:57:49,313.69455,350,PDG_PDG_1_Pressure_Value,2022-12-20 05:57:49,571.66766,353,PDG_PDG_2_Pressure_Value,2022-12-20 05:57:49,561.2699,358,PDG_PDG_3_Pressure_Value,2022-12-20 05:57:49,553.7742,363,PDG_PDG_4_Pressure_Value,2022-12-20 05:57:49,549.52136,368,PDG_PDG_5_Pressure_Value,2022-12-20 05:57:49,549.5905,373,PDG_PDG_6_Pressure_Value,2022-12-20 05:57:49,553.96906,378,PDG_PDG_7_Pressure_Value,2022-12-20 05:57:49,561.2547,383,PDG_PDG_8_Pressure_Value,2022-12-20 05:57:49,571.81384,388,SCM_LP_ReturnPressure_Value,NaN,NaN,NaN
Main_Data_AnnulusPressure_Value,2022-12-20 05:58:01,366.7039,346,Main_Data_DownstreamProductionPressure_Value,2022-12-20 05:58:01,317.3851,348,Main_Data_UpstreamProductionPressure_Value,2022-12-20 05:58:01,317.0496,350,PDG_PDG_1_Pressure_Value,2022-12-20 05:58:01,571.949,353,PDG_PDG_2_Pressure_Value,2022-12-20 05:58:01,561.5377,358,PDG_PDG_3_Pressure_Value,2022-12-20 05:58:01,553.7944,363,PDG_PDG_4_Pressure_Value,2022-12-20 05:58:01,550.41986,368,PDG_PDG_5_Pressure_Value,2022-12-20 05:58:01,550.5367,373,PDG_PDG_6_Pressure_Value,2022-12-20 05:58:01,553.98956,378,PDG_PDG_7_Pressure_Value,2022-12-20 05:58:01,561.51526,383,PDG_PDG_8_Pressure_Value,2022-12-20 05:58:01,571.81384,388,SCM_LP_ReturnPressure_Value,NaN,NaN,NaN
Main_Data_AnnulusPressure_Value,2022-12-20 05:58:10,366.7039,346,Main_Data_DownstreamProductionPressure_Value,2022-12-20 05:58:10,320.40457,348,Main_Data_UpstreamProductionPressure_Value,2022-12-20 05:58:10,319.7336,350,PDG_PDG_1_Pressure_Value,2022-12-20 05:58:10,571.949,353,PDG_PDG_2_Pressure_Value,2022-12-20 05:58:10,561.7992,358,PDG_PDG_3_Pressure_Value,2022-12-20 05:58:10,553.8187,363,PDG_PDG_4_Pressure_Value,2022-12-20 05:58:10,551.2565,368,PDG_PDG_5_Pressure_Value,2022-12-20 05:58:10,551.34454,373,PDG_PDG_6_Pressure_Value,2022-12-20 05:58:10,554.0135,378,PDG_PDG_7_Pressure_Value,2022-12-20 05:58:10,561.75055,383,PDG_PDG_8_Pressure_Value,2022-12-20 05:58:10,572.09064,388,SCM_LP_ReturnPressure_Value,NaN,NaN,NaN
Main_Data_AnnulusPressure_Value,2022-12-20 05:58:18,366.7039,346,Main_Data_DownstreamProductionPressure_Value,2022-12-20 05:58:18,321.7466,348,Main_Data_UpstreamProductionPressure_Value,2022-12-20 05:58:18,321.4111,350,PDG_PDG_1_Pressure_Value,2022-12-20 05:58:18,572.1859,353,PDG_PDG_2_Pressure_Value,2022-12-20 05:58:18,561.98566,358,PDG_PDG_3_Pressure_Value,2022-12-20 05:58:18,553.839,363,PDG_PDG_4_Pressure_Value,2022-12-20 05:58:18,551.9335,368,PDG_PDG_5_Pressure_Value,2022-12-20 05:58:18,552.0192,373,PDG_PDG_6_Pressure_Value,2022-12-20 05:58:18,554.0349,378,PDG_PDG_7_Pressure_Value,2022-12-20 05:58:18,561.9379,383,PDG_PDG_8_Pressure_Value,2022-12-20 05:58:18,572.3158,388,SCM_LP_ReturnPressure_Value,NaN,NaN,NaN
Main_Data_AnnulusPressure_Value,2022-12-20 05:58:30,366.7039,346,Main_Data_DownstreamProductionPressure_Value,2022-12-20 05:58:30,322.75314,348,Main_Data_UpstreamProductionPressure_Value,2022-12-20 05:58:30,322.41763,350,PDG_PDG_1_Pressure_Value,2022-12-20 05:58:30,572.3681,353,PDG_PDG_2_Pressure_Value,2022-12-20 05:58:30,562.1434,358,PDG_PDG_3_Pressure_Value,2022-12-20 05:58:30,553.8568,363,PDG_PDG_4_Pressure_Value,2022-12-20 05:58:30,552.37396,368,PDG_PDG_5_Pressure_Value,2022-12-20 05:58:30,552.4505,373,PDG_PDG_6_Pressure_Value,2022-12-20 05:58:30,554.0482,378,PDG_PDG_7_Pressure_Value,2022-12-20 05:58:30,562.08844,383,PDG_PDG_8_Pressure_Value,2022-12-20 05:58:30,572.4931,388,SCM_LP_ReturnPressure_Value,NaN,NaN,NaN
Main_Data_AnnulusPressure_Value,2022-12-20 05:58:38,366.7039,346,Main_Data_DownstreamProductionPressure_Value,2022-12-20 05:58:38,322.75314,348,Main_Data_UpstreamProductionPressure_Value,2022-12-20 05:58:38,322.41763,350,PDG_PDG_1_Pressure_Value,2022-12-20 05:58:38,572.52,353,PDG_PDG_2_Pressure_Value,2022-12-20 05:58:38,562.25714,358,PDG_PDG_3_Pressure_Value,2022-12-20 05:58:38,553.8684,363,PDG_PDG_4_Pressure_Value,2022-12-20 05:58:38,552.7141,368,PDG_PDG_5_Pressure_Value,2022-12-20 05:58:38,552.7635,373,PDG_PDG_6_Pressure_Value,2022-12-20 05:58:38,554.0621,378,PDG_PDG_7_Pressure_Value,2022-12-20 05:58:38,562.08844,383,PDG_PDG_8_Pressure_Value,2022-12-20 05:58:38,572.64886,388,SCM_LP_ReturnPressure_Value,NaN,NaN,NaN
Main_Data_AnnulusPressure_Value,2022-12-20 05:58:50,366.7039,346,Main_Data_DownstreamProductionPressure_Value,2022-12-20 05:58:50,322.41763,348,Main_Data_UpstreamProductionPressure_Value,2022-12-20 05:58:50,322.08212,350,PDG_PDG_1_Pressure_Value,2022-12-20 05:58:50,572.62115,353,PDG_PDG_2_Pressure_Value,2022-12-20 05:58:50,562.25714,358,PDG_PDG_3_Pressure_Value,2022-12-20 05:58:50,553.8777,363,PDG_PDG_4_Pressure_Value,2022-12-20 05:58:50,553,368,PDG_PDG_5_Pressure_Value,2022-12-20 05:58:50,552.9854,373,PDG_PDG_6_Pressure_Value,2022-12-20 05:58:50,554.0724,378,PDG_PDG_7_Pressure_Value,2022-12-20 05:58:50,562.206,383,PDG_PDG_8_Pressure_Value,2022-12-20 05:58:50,572.75507,388,SCM_LP_ReturnPressure_Value,NaN,NaN,NaN
