variavel_medida, timestamp, valor, id,variavel_medida, timeStamp, valor, id,variavel_medida, timeStamp, valor, id,variavel_medida, timeStamp, valor, id,variavel_medida, timeStamp, valor, id,variavel_medida, timeStamp, valor, id,variavel_medida, timeStamp, valor, id,variavel_medida, timeStamp, valor, id,variavel_medida, timeStamp, valor, id,variavel_medida, timeStamp, valor, id,variavel_medida, timeStamp, valor, id,variavel_medida, timeStamp, valor, id
Main_Data_AnnulusPressure_Value,2023-01-13 01:46:56,260.6852,346,Main_Data_DownstreamProductionPressure_Value,2023-01-13 01:46:56,242.9036,348,Main_Data_UpstreamProductionPressure_Value,2023-01-13 01:46:56,242.9036,350,PDG_PDG_1_Pressure_Value,2023-01-13 01:46:56,561.2002,353,PDG_PDG_2_Pressure_Value,2023-01-13 01:46:56,551.8345,358,PDG_PDG_3_Pressure_Value,2023-01-13 01:46:56,551.0883,363,PDG_PDG_4_Pressure_Value,2023-01-13 01:46:56,525.5962,368,PDG_PDG_5_Pressure_Value,2023-01-13 01:46:56,525.59827,373,PDG_PDG_6_Pressure_Value,2023-01-13 01:46:56,551.2719,378,PDG_PDG_7_Pressure_Value,2023-01-13 01:46:56,551.74695,383,PDG_PDG_8_Pressure_Value,2023-01-13 01:46:56,561.35156,388,SCM_LP_ReturnPressure_Value,2023-01-13 01:46:56,207.969329833984,405
Main_Data_AnnulusPressure_Value,2023-01-13 01:47:07,260.6852,346,Main_Data_DownstreamProductionPressure_Value,2023-01-13 01:47:07,242.56808,348,Main_Data_UpstreamProductionPressure_Value,2023-01-13 01:47:07,242.9036,350,PDG_PDG_1_Pressure_Value,2023-01-13 01:47:07,561.22485,353,PDG_PDG_2_Pressure_Value,2023-01-13 01:47:07,551.8198,358,PDG_PDG_3_Pressure_Value,2023-01-13 01:47:07,551.0889,363,PDG_PDG_4_Pressure_Value,2023-01-13 01:47:07,525.5746,368,PDG_PDG_5_Pressure_Value,2023-01-13 01:47:07,525.57263,373,PDG_PDG_6_Pressure_Value,2023-01-13 01:47:07,551.27246,378,PDG_PDG_7_Pressure_Value,2023-01-13 01:47:07,551.75073,383,PDG_PDG_8_Pressure_Value,2023-01-13 01:47:07,561.3484,388,SCM_LP_ReturnPressure_Value,2023-01-13 01:47:07,207.969329833984,405
Main_Data_AnnulusPressure_Value,2023-01-13 01:47:18,260.6852,346,Main_Data_DownstreamProductionPressure_Value,2023-01-13 01:47:18,242.56808,348,Main_Data_UpstreamProductionPressure_Value,2023-01-13 01:47:18,242.9036,350,PDG_PDG_1_Pressure_Value,2023-01-13 01:47:18,561.22876,353,PDG_PDG_2_Pressure_Value,2023-01-13 01:47:18,551.81885,358,PDG_PDG_3_Pressure_Value,2023-01-13 01:47:18,551.0889,363,PDG_PDG_4_Pressure_Value,2023-01-13 01:47:18,525.5962,368,PDG_PDG_5_Pressure_Value,2023-01-13 01:47:18,525.5935,373,PDG_PDG_6_Pressure_Value,2023-01-13 01:47:18,551.27246,378,PDG_PDG_7_Pressure_Value,2023-01-13 01:47:18,551.75073,383,PDG_PDG_8_Pressure_Value,2023-01-13 01:47:18,561.32776,388,SCM_LP_ReturnPressure_Value,2023-01-13 01:47:18,207.969329833984,405
Main_Data_AnnulusPressure_Value,2023-01-13 01:47:29,260.6852,346,Main_Data_DownstreamProductionPressure_Value,2023-01-13 01:47:29,242.56808,348,Main_Data_UpstreamProductionPressure_Value,2023-01-13 01:47:29,242.9036,350,PDG_PDG_1_Pressure_Value,2023-01-13 01:47:29,561.2097,353,PDG_PDG_2_Pressure_Value,2023-01-13 01:47:29,551.8243,358,PDG_PDG_3_Pressure_Value,2023-01-13 01:47:29,551.0883,363,PDG_PDG_4_Pressure_Value,2023-01-13 01:47:29,525.56915,368,PDG_PDG_5_Pressure_Value,2023-01-13 01:47:29,525.59235,373,PDG_PDG_6_Pressure_Value,2023-01-13 01:47:29,551.26917,378,PDG_PDG_7_Pressure_Value,2023-01-13 01:47:29,551.7437,383,PDG_PDG_8_Pressure_Value,2023-01-13 01:47:29,561.3431,388,SCM_LP_ReturnPressure_Value,2023-01-13 01:47:29,207.969329833984,405
Main_Data_AnnulusPressure_Value,2023-01-13 01:47:40,260.6852,346,Main_Data_DownstreamProductionPressure_Value,2023-01-13 01:47:40,242.9036,348,Main_Data_UpstreamProductionPressure_Value,2023-01-13 01:47:40,242.9036,350,PDG_PDG_1_Pressure_Value,2023-01-13 01:47:40,561.22314,353,PDG_PDG_2_Pressure_Value,2023-01-13 01:47:40,551.8243,358,PDG_PDG_3_Pressure_Value,2023-01-13 01:47:40,551.0866,363,PDG_PDG_4_Pressure_Value,2023-01-13 01:47:40,525.586,368,PDG_PDG_5_Pressure_Value,2023-01-13 01:47:40,525.5905,373,PDG_PDG_6_Pressure_Value,2023-01-13 01:47:40,551.27246,378,PDG_PDG_7_Pressure_Value,2023-01-13 01:47:40,551.74915,383,PDG_PDG_8_Pressure_Value,2023-01-13 01:47:40,561.351,388,SCM_LP_ReturnPressure_Value,2023-01-13 01:47:40,207.969329833984,405
Main_Data_AnnulusPressure_Value,2023-01-13 01:47:51,260.6852,346,Main_Data_DownstreamProductionPressure_Value,2023-01-13 01:47:51,242.56808,348,Main_Data_UpstreamProductionPressure_Value,2023-01-13 01:47:51,242.9036,350,PDG_PDG_1_Pressure_Value,2023-01-13 01:47:51,561.2355,353,PDG_PDG_2_Pressure_Value,2023-01-13 01:47:51,551.815,358,PDG_PDG_3_Pressure_Value,2023-01-13 01:47:51,551.0866,363,PDG_PDG_4_Pressure_Value,2023-01-13 01:47:51,525.58356,368,PDG_PDG_5_Pressure_Value,2023-01-13 01:47:51,525.59296,373,PDG_PDG_6_Pressure_Value,2023-01-13 01:47:51,551.27075,378,PDG_PDG_7_Pressure_Value,2023-01-13 01:47:51,551.74536,383,PDG_PDG_8_Pressure_Value,2023-01-13 01:47:51,561.3531,388,SCM_LP_ReturnPressure_Value,2023-01-13 01:47:51,207.969329833984,405
Main_Data_AnnulusPressure_Value,2023-01-13 01:48:02,260.6852,346,Main_Data_DownstreamProductionPressure_Value,2023-01-13 01:48:02,242.56808,348,Main_Data_UpstreamProductionPressure_Value,2023-01-13 01:48:02,242.9036,350,PDG_PDG_1_Pressure_Value,2023-01-13 01:48:02,561.24005,353,PDG_PDG_2_Pressure_Value,2023-01-13 01:48:02,551.8243,358,PDG_PDG_3_Pressure_Value,2023-01-13 01:48:02,551.0872,363,PDG_PDG_4_Pressure_Value,2023-01-13 01:48:02,525.5763,368,PDG_PDG_5_Pressure_Value,2023-01-13 01:48:02,525.5941,373,PDG_PDG_6_Pressure_Value,2023-01-13 01:48:02,551.2713,378,PDG_PDG_7_Pressure_Value,2023-01-13 01:48:02,551.7459,383,PDG_PDG_8_Pressure_Value,2023-01-13 01:48:02,561.33887,388,SCM_LP_ReturnPressure_Value,2023-01-13 01:48:02,207.969329833984,405
Main_Data_AnnulusPressure_Value,2023-01-13 01:48:14,260.6852,346,Main_Data_DownstreamProductionPressure_Value,2023-01-13 01:48:14,242.56808,348,Main_Data_UpstreamProductionPressure_Value,2023-01-13 01:48:14,242.9036,350,PDG_PDG_1_Pressure_Value,2023-01-13 01:48:14,561.2226,353,PDG_PDG_2_Pressure_Value,2023-01-13 01:48:14,551.8286,358,PDG_PDG_3_Pressure_Value,2023-01-13 01:48:14,551.0872,363,PDG_PDG_4_Pressure_Value,2023-01-13 01:48:14,525.5697,368,PDG_PDG_5_Pressure_Value,2023-01-13 01:48:14,525.581,373,PDG_PDG_6_Pressure_Value,2023-01-13 01:48:14,551.27075,378,PDG_PDG_7_Pressure_Value,2023-01-13 01:48:14,551.7497,383,PDG_PDG_8_Pressure_Value,2023-01-13 01:48:14,561.3579,388,SCM_LP_ReturnPressure_Value,2023-01-13 01:48:14,207.969329833984,405
Main_Data_AnnulusPressure_Value,2023-01-13 01:48:25,260.6852,346,Main_Data_DownstreamProductionPressure_Value,2023-01-13 01:48:25,242.9036,348,Main_Data_UpstreamProductionPressure_Value,2023-01-13 01:48:25,242.9036,350,PDG_PDG_1_Pressure_Value,2023-01-13 01:48:25,561.17834,353,PDG_PDG_2_Pressure_Value,2023-01-13 01:48:25,551.8159,358,PDG_PDG_3_Pressure_Value,2023-01-13 01:48:25,551.08777,363,PDG_PDG_4_Pressure_Value,2023-01-13 01:48:25,525.57935,368,PDG_PDG_5_Pressure_Value,2023-01-13 01:48:25,525.58215,373,PDG_PDG_6_Pressure_Value,2023-01-13 01:48:25,551.2713,378,PDG_PDG_7_Pressure_Value,2023-01-13 01:48:25,551.7545,383,PDG_PDG_8_Pressure_Value,2023-01-13 01:48:25,561.35474,388,SCM_LP_ReturnPressure_Value,2023-01-13 01:48:25,207.969329833984,405
Main_Data_AnnulusPressure_Value,2023-01-13 01:48:36,260.6852,346,Main_Data_DownstreamProductionPressure_Value,2023-01-13 01:48:36,242.56808,348,Main_Data_UpstreamProductionPressure_Value,2023-01-13 01:48:36,242.56808,350,PDG_PDG_1_Pressure_Value,2023-01-13 01:48:36,561.2417,353,PDG_PDG_2_Pressure_Value,2023-01-13 01:48:36,551.8198,358,PDG_PDG_3_Pressure_Value,2023-01-13 01:48:36,551.0866,363,PDG_PDG_4_Pressure_Value,2023-01-13 01:48:36,525.56256,368,PDG_PDG_5_Pressure_Value,2023-01-13 01:48:36,525.58215,373,PDG_PDG_6_Pressure_Value,2023-01-13 01:48:36,551.2713,378,PDG_PDG_7_Pressure_Value,2023-01-13 01:48:36,551.74915,383,PDG_PDG_8_Pressure_Value,2023-01-13 01:48:36,561.3526,388,SCM_LP_ReturnPressure_Value,2023-01-13 01:48:36,207.969329833984,405
